2021-01-21 22:19:29.721 [restartedMain] INFO  c.example.springbootdemo.SpringbootDemoApplication - Starting SpringbootDemoApplication on youxuehudeiMac.lan with PID 1075 (/Users/youxuehu/IdeaProjects/springboot-demo/target/classes started by youxuehu in /Users/youxuehu/IdeaProjects/springboot-demo)
2021-01-21 22:20:29.612 [http-nio-9090-exec-2] INFO  c.e.s.interceptor.LocaleRequestInterceptor - 进入LocaleRequestFilter过滤器
2021-01-21 22:20:29.612 [http-nio-9090-exec-2] INFO  c.e.s.interceptor.LocaleRequestInterceptor - 设置语言----- en
2021-01-21 22:20:29.613 [http-nio-9090-exec-10] INFO  c.e.s.interceptor.LocaleRequestInterceptor - 进入LocaleRequestFilter过滤器
2021-01-21 22:20:29.613 [http-nio-9090-exec-10] INFO  c.e.s.interceptor.LocaleRequestInterceptor - 设置语言----- en
2021-01-21 22:20:29.613 [http-nio-9090-exec-5] INFO  c.e.s.interceptor.LocaleRequestInterceptor - 进入LocaleRequestFilter过滤器
2021-01-21 22:20:29.614 [http-nio-9090-exec-5] INFO  c.e.s.interceptor.LocaleRequestInterceptor - 设置语言----- en
2021-01-21 22:20:29.622 [http-nio-9090-exec-1] INFO  c.e.s.interceptor.LocaleRequestInterceptor - 进入LocaleRequestFilter过滤器
2021-01-21 22:20:29.623 [http-nio-9090-exec-1] INFO  c.e.s.interceptor.LocaleRequestInterceptor - 设置语言----- en
2021-01-21 22:20:29.870 [http-nio-9090-exec-8] INFO  c.e.s.interceptor.LocaleRequestInterceptor - 进入LocaleRequestFilter过滤器
2021-01-21 22:20:29.871 [http-nio-9090-exec-8] INFO  c.e.s.interceptor.LocaleRequestInterceptor - 设置语言----- en
2021-01-21 22:20:31.516 [http-nio-9090-exec-9] INFO  c.e.s.interceptor.LocaleRequestInterceptor - 进入LocaleRequestFilter过滤器
2021-01-21 22:20:31.516 [http-nio-9090-exec-9] INFO  c.e.s.interceptor.LocaleRequestInterceptor - 设置语言----- en
2021-01-21 22:20:31.567 [http-nio-9090-exec-9] INFO  c.e.s.common.cache.RedisCacheServiceImpl - 开始写入Redis缓存>>>>>>>>>>>>>>>key:
2021-01-21 22:20:31.593 [http-nio-9090-exec-9] INFO  c.e.s.common.cache.RedisCacheServiceImpl - 写入Redis缓存>>>>>>>>>>>>>>>结束
2021-01-21 22:20:31.594 [http-nio-9090-exec-9] INFO  c.example.springbootdemo.controller.BaseController - {
	"success":true
}
2021-01-21 22:20:31.616 [http-nio-9090-exec-7] INFO  c.e.s.interceptor.LoginCheckInterceptor - 登录拦截器
2021-01-21 22:20:31.617 [http-nio-9090-exec-7] INFO  c.e.s.interceptor.LoginCheckInterceptor - http://localhost:9090/layout
2021-01-21 22:20:31.645 [http-nio-9090-exec-7] INFO  c.e.s.interceptor.LocaleRequestInterceptor - 进入LocaleRequestFilter过滤器
2021-01-21 22:20:31.646 [http-nio-9090-exec-7] INFO  c.e.s.interceptor.LocaleRequestInterceptor - 设置语言----- en
2021-01-21 22:20:31.646 [http-nio-9090-exec-7] INFO  c.e.springbootdemo.interceptor.UserArgsResolver - <<<<<<<<<<< 获取用户 >>>>>>>>>>>>>>>
2021-01-21 22:20:31.647 [http-nio-9090-exec-7] INFO  c.e.springbootdemo.controller.LoginController - layout
2021-01-21 22:20:31.680 [http-nio-9090-exec-6] INFO  c.e.s.interceptor.LocaleRequestInterceptor - 进入LocaleRequestFilter过滤器
2021-01-21 22:20:31.680 [http-nio-9090-exec-4] INFO  c.e.s.interceptor.LocaleRequestInterceptor - 进入LocaleRequestFilter过滤器
2021-01-21 22:20:31.681 [http-nio-9090-exec-6] INFO  c.e.s.interceptor.LocaleRequestInterceptor - 设置语言----- en
2021-01-21 22:20:31.681 [http-nio-9090-exec-4] INFO  c.e.s.interceptor.LocaleRequestInterceptor - 设置语言----- en
2021-01-21 22:20:31.681 [http-nio-9090-exec-3] INFO  c.e.s.interceptor.LocaleRequestInterceptor - 进入LocaleRequestFilter过滤器
2021-01-21 22:20:31.681 [http-nio-9090-exec-3] INFO  c.e.s.interceptor.LocaleRequestInterceptor - 设置语言----- en
2021-01-21 22:20:31.702 [http-nio-9090-exec-10] INFO  c.e.s.interceptor.LocaleRequestInterceptor - 进入LocaleRequestFilter过滤器
2021-01-21 22:20:31.702 [http-nio-9090-exec-10] INFO  c.e.s.interceptor.LocaleRequestInterceptor - 设置语言----- en
2021-01-21 22:20:31.725 [http-nio-9090-exec-5] INFO  c.e.s.interceptor.LocaleRequestInterceptor - 进入LocaleRequestFilter过滤器
2021-01-21 22:20:31.726 [http-nio-9090-exec-5] INFO  c.e.s.interceptor.LocaleRequestInterceptor - 设置语言----- en
2021-01-21 22:20:31.738 [http-nio-9090-exec-2] INFO  c.e.s.interceptor.LocaleRequestInterceptor - 进入LocaleRequestFilter过滤器
2021-01-21 22:20:31.738 [http-nio-9090-exec-2] INFO  c.e.s.interceptor.LocaleRequestInterceptor - 设置语言----- en
2021-01-21 22:20:31.876 [http-nio-9090-exec-1] INFO  c.e.s.interceptor.LoginCheckInterceptor - 登录拦截器
2021-01-21 22:20:31.877 [http-nio-9090-exec-1] INFO  c.e.s.interceptor.LoginCheckInterceptor - http://localhost:9090/cache/savefront/queryByKeyword
2021-01-21 22:20:31.885 [http-nio-9090-exec-1] INFO  c.e.s.interceptor.LocaleRequestInterceptor - 进入LocaleRequestFilter过滤器
2021-01-21 22:20:31.886 [http-nio-9090-exec-1] INFO  c.e.s.interceptor.LocaleRequestInterceptor - 设置语言----- en
2021-01-21 22:20:31.915 [http-nio-9090-exec-8] INFO  c.e.s.interceptor.LocaleRequestInterceptor - 进入LocaleRequestFilter过滤器
2021-01-21 22:20:31.915 [http-nio-9090-exec-8] INFO  c.e.s.interceptor.LocaleRequestInterceptor - 设置语言----- en
2021-01-21 22:20:38.650 [http-nio-9090-exec-9] INFO  c.e.s.interceptor.LoginCheckInterceptor - 登录拦截器
2021-01-21 22:20:38.651 [http-nio-9090-exec-9] INFO  c.e.s.interceptor.LoginCheckInterceptor - http://localhost:9090/easyui
2021-01-21 22:20:38.653 [http-nio-9090-exec-9] INFO  c.e.s.interceptor.LocaleRequestInterceptor - 进入LocaleRequestFilter过滤器
2021-01-21 22:20:38.654 [http-nio-9090-exec-9] INFO  c.e.s.interceptor.LocaleRequestInterceptor - 设置语言----- en
2021-01-21 22:20:38.654 [http-nio-9090-exec-9] INFO  c.e.springbootdemo.interceptor.UserArgsResolver - <<<<<<<<<<< 获取用户 >>>>>>>>>>>>>>>
2021-01-21 22:20:38.654 [http-nio-9090-exec-9] INFO  c.e.springbootdemo.controller.LoginController - easyui
2021-01-21 22:20:38.707 [http-nio-9090-exec-4] INFO  c.e.s.interceptor.LoginCheckInterceptor - 登录拦截器
2021-01-21 22:20:38.707 [http-nio-9090-exec-7] INFO  c.e.s.interceptor.LoginCheckInterceptor - 登录拦截器
2021-01-21 22:20:38.708 [http-nio-9090-exec-4] INFO  c.e.s.interceptor.LoginCheckInterceptor - http://localhost:9090/easyui/jquery.min.js
2021-01-21 22:20:38.708 [http-nio-9090-exec-7] INFO  c.e.s.interceptor.LoginCheckInterceptor - http://localhost:9090/easyui/themes/default/easyui.css
2021-01-21 22:20:38.710 [http-nio-9090-exec-7] INFO  c.e.s.interceptor.LocaleRequestInterceptor - 进入LocaleRequestFilter过滤器
2021-01-21 22:20:38.710 [http-nio-9090-exec-7] INFO  c.e.s.interceptor.LocaleRequestInterceptor - 设置语言----- en
2021-01-21 22:20:38.710 [http-nio-9090-exec-4] INFO  c.e.s.interceptor.LocaleRequestInterceptor - 进入LocaleRequestFilter过滤器
2021-01-21 22:20:38.710 [http-nio-9090-exec-3] INFO  c.e.s.interceptor.LoginCheckInterceptor - 登录拦截器
2021-01-21 22:20:38.710 [http-nio-9090-exec-3] INFO  c.e.s.interceptor.LoginCheckInterceptor - http://localhost:9090/easyui/jquery.easyui.min.js
2021-01-21 22:20:38.710 [http-nio-9090-exec-4] INFO  c.e.s.interceptor.LocaleRequestInterceptor - 设置语言----- en
2021-01-21 22:20:38.713 [http-nio-9090-exec-3] INFO  c.e.s.interceptor.LocaleRequestInterceptor - 进入LocaleRequestFilter过滤器
2021-01-21 22:20:38.713 [http-nio-9090-exec-3] INFO  c.e.s.interceptor.LocaleRequestInterceptor - 设置语言----- en
2021-01-21 22:20:38.715 [http-nio-9090-exec-6] INFO  c.e.s.interceptor.LoginCheckInterceptor - 登录拦截器
2021-01-21 22:20:38.715 [http-nio-9090-exec-10] INFO  c.e.s.interceptor.LoginCheckInterceptor - 登录拦截器
2021-01-21 22:20:38.715 [http-nio-9090-exec-6] INFO  c.e.s.interceptor.LoginCheckInterceptor - http://localhost:9090/easyui/themes/icon.css
2021-01-21 22:20:38.715 [http-nio-9090-exec-10] INFO  c.e.s.interceptor.LoginCheckInterceptor - http://localhost:9090/easyui/locale/easyui-lang-zh_CN.js
2021-01-21 22:20:38.717 [http-nio-9090-exec-6] INFO  c.e.s.interceptor.LocaleRequestInterceptor - 进入LocaleRequestFilter过滤器
2021-01-21 22:20:38.718 [http-nio-9090-exec-10] INFO  c.e.s.interceptor.LocaleRequestInterceptor - 进入LocaleRequestFilter过滤器
2021-01-21 22:20:38.718 [http-nio-9090-exec-6] INFO  c.e.s.interceptor.LocaleRequestInterceptor - 设置语言----- en
2021-01-21 22:20:38.718 [http-nio-9090-exec-10] INFO  c.e.s.interceptor.LocaleRequestInterceptor - 设置语言----- en
2021-01-21 22:20:38.907 [http-nio-9090-exec-5] INFO  c.e.s.interceptor.LoginCheckInterceptor - 登录拦截器
2021-01-21 22:20:38.907 [http-nio-9090-exec-5] INFO  c.e.s.interceptor.LoginCheckInterceptor - http://localhost:9090/easyui
2021-01-21 22:20:38.910 [http-nio-9090-exec-5] INFO  c.e.s.interceptor.LocaleRequestInterceptor - 进入LocaleRequestFilter过滤器
2021-01-21 22:20:38.910 [http-nio-9090-exec-5] INFO  c.e.s.interceptor.LocaleRequestInterceptor - 设置语言----- en
2021-01-21 22:20:38.911 [http-nio-9090-exec-5] INFO  c.e.springbootdemo.interceptor.UserArgsResolver - <<<<<<<<<<< 获取用户 >>>>>>>>>>>>>>>
2021-01-21 22:20:38.911 [http-nio-9090-exec-5] INFO  c.e.springbootdemo.controller.LoginController - easyui
2021-01-21 22:20:38.964 [http-nio-9090-exec-2] INFO  c.e.s.interceptor.LoginCheckInterceptor - 登录拦截器
2021-01-21 22:20:38.964 [http-nio-9090-exec-2] INFO  c.e.s.interceptor.LoginCheckInterceptor - http://localhost:9090/tree_data1.json
2021-01-21 22:20:38.967 [http-nio-9090-exec-2] INFO  c.e.s.interceptor.LocaleRequestInterceptor - 进入LocaleRequestFilter过滤器
2021-01-21 22:20:38.968 [http-nio-9090-exec-2] INFO  c.e.s.interceptor.LocaleRequestInterceptor - 设置语言----- en
2021-01-21 22:20:38.974 [http-nio-9090-exec-2] INFO  c.e.s.interceptor.LocaleRequestInterceptor - 进入LocaleRequestFilter过滤器
2021-01-21 22:20:38.974 [http-nio-9090-exec-2] INFO  c.e.s.interceptor.LocaleRequestInterceptor - 设置语言----- en
2021-01-21 22:20:38.977 [http-nio-9090-exec-1] INFO  c.e.s.interceptor.LoginCheckInterceptor - 登录拦截器
2021-01-21 22:20:38.977 [http-nio-9090-exec-8] INFO  c.e.s.interceptor.LoginCheckInterceptor - 登录拦截器
2021-01-21 22:20:38.977 [http-nio-9090-exec-8] INFO  c.e.s.interceptor.LoginCheckInterceptor - http://localhost:9090/easyui/themes/default/images/blank.gif
2021-01-21 22:20:38.977 [http-nio-9090-exec-1] INFO  c.e.s.interceptor.LoginCheckInterceptor - http://localhost:9090/easyui/themes/default/images/panel_tools.png
2021-01-21 22:20:38.979 [http-nio-9090-exec-9] INFO  c.e.s.interceptor.LoginCheckInterceptor - 登录拦截器
2021-01-21 22:20:38.979 [http-nio-9090-exec-9] INFO  c.e.s.interceptor.LoginCheckInterceptor - http://localhost:9090/easyui/themes/default/images/layout_arrows.png
2021-01-21 22:20:38.979 [http-nio-9090-exec-1] INFO  c.e.s.interceptor.LocaleRequestInterceptor - 进入LocaleRequestFilter过滤器
2021-01-21 22:20:38.980 [http-nio-9090-exec-1] INFO  c.e.s.interceptor.LocaleRequestInterceptor - 设置语言----- en
2021-01-21 22:20:38.981 [http-nio-9090-exec-8] INFO  c.e.s.interceptor.LocaleRequestInterceptor - 进入LocaleRequestFilter过滤器
2021-01-21 22:20:38.981 [http-nio-9090-exec-8] INFO  c.e.s.interceptor.LocaleRequestInterceptor - 设置语言----- en
2021-01-21 22:20:38.983 [http-nio-9090-exec-9] INFO  c.e.s.interceptor.LocaleRequestInterceptor - 进入LocaleRequestFilter过滤器
2021-01-21 22:20:38.983 [http-nio-9090-exec-9] INFO  c.e.s.interceptor.LocaleRequestInterceptor - 设置语言----- en
2021-01-21 22:20:43.246 [http-nio-9090-exec-7] INFO  c.e.s.interceptor.LoginCheckInterceptor - 登录拦截器
2021-01-21 22:20:43.247 [http-nio-9090-exec-7] INFO  c.e.s.interceptor.LoginCheckInterceptor - http://localhost:9090/easyui
2021-01-21 22:20:43.249 [http-nio-9090-exec-7] INFO  c.e.s.interceptor.LocaleRequestInterceptor - 进入LocaleRequestFilter过滤器
2021-01-21 22:20:43.250 [http-nio-9090-exec-7] INFO  c.e.s.interceptor.LocaleRequestInterceptor - 设置语言----- en
2021-01-21 22:20:43.251 [http-nio-9090-exec-7] INFO  c.e.springbootdemo.interceptor.UserArgsResolver - <<<<<<<<<<< 获取用户 >>>>>>>>>>>>>>>
2021-01-21 22:20:43.251 [http-nio-9090-exec-7] INFO  c.e.springbootdemo.controller.LoginController - easyui
2021-01-21 22:20:43.296 [http-nio-9090-exec-4] INFO  c.e.s.interceptor.LoginCheckInterceptor - 登录拦截器
2021-01-21 22:20:43.296 [http-nio-9090-exec-4] INFO  c.e.s.interceptor.LoginCheckInterceptor - http://localhost:9090/tree_data1.json
2021-01-21 22:20:43.299 [http-nio-9090-exec-4] INFO  c.e.s.interceptor.LocaleRequestInterceptor - 进入LocaleRequestFilter过滤器
2021-01-21 22:20:43.299 [http-nio-9090-exec-4] INFO  c.e.s.interceptor.LocaleRequestInterceptor - 设置语言----- en
2021-01-21 22:20:43.301 [http-nio-9090-exec-4] INFO  c.e.s.interceptor.LocaleRequestInterceptor - 进入LocaleRequestFilter过滤器
2021-01-21 22:20:43.301 [http-nio-9090-exec-4] INFO  c.e.s.interceptor.LocaleRequestInterceptor - 设置语言----- en
2021-01-21 22:20:43.327 [http-nio-9090-exec-6] INFO  c.e.s.interceptor.LocaleRequestInterceptor - 进入LocaleRequestFilter过滤器
2021-01-21 22:20:43.327 [http-nio-9090-exec-6] INFO  c.e.s.interceptor.LocaleRequestInterceptor - 设置语言----- en
2021-01-21 22:22:08.093 [http-nio-9090-exec-9] INFO  c.e.s.interceptor.LoginCheckInterceptor - 登录拦截器
2021-01-21 22:22:08.093 [http-nio-9090-exec-9] INFO  c.e.s.interceptor.LoginCheckInterceptor - http://localhost:9090/easyui/themes/default/easyui.css
2021-01-21 22:22:08.111 [http-nio-9090-exec-9] INFO  c.e.s.interceptor.LocaleRequestInterceptor - 进入LocaleRequestFilter过滤器
2021-01-21 22:22:08.111 [http-nio-9090-exec-9] INFO  c.e.s.interceptor.LocaleRequestInterceptor - 设置语言----- en
2021-01-21 22:26:31.311 [SpringContextShutdownHook] INFO  org.quartz.core.QuartzScheduler - Scheduler schedulerFactory_$_NON_CLUSTERED paused.
2021-01-21 22:26:31.313 [SpringContextShutdownHook] INFO  o.s.scheduling.concurrent.ThreadPoolTaskScheduler - Shutting down ExecutorService 'taskScheduler'
2021-01-21 22:26:31.313 [SpringContextShutdownHook] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Shutting down ExecutorService 'applicationTaskExecutor'
2021-01-21 22:26:31.315 [SpringContextShutdownHook] INFO  org.quartz.core.QuartzScheduler - Scheduler schedulerFactory_$_NON_CLUSTERED shutting down.
2021-01-21 22:26:31.315 [SpringContextShutdownHook] INFO  org.quartz.core.QuartzScheduler - Scheduler schedulerFactory_$_NON_CLUSTERED paused.
2021-01-21 22:26:31.317 [SpringContextShutdownHook] INFO  org.quartz.core.QuartzScheduler - Scheduler schedulerFactory_$_NON_CLUSTERED shutdown complete.
2021-01-21 22:26:31.318 [SpringContextShutdownHook] INFO  o.s.scheduling.quartz.SchedulerFactoryBean - Shutting down Quartz Scheduler
2021-01-21 22:26:31.330 [SpringContextShutdownHook] INFO  com.alibaba.druid.pool.DruidDataSource - {dataSource-1} closed
2021-01-21 22:26:31.475 [SpringContextShutdownHook] INFO  org.quartz.core.QuartzScheduler - Scheduler QuartzScheduler_$_NON_CLUSTERED shutting down.
2021-01-21 22:26:31.475 [SpringContextShutdownHook] INFO  org.quartz.core.QuartzScheduler - Scheduler QuartzScheduler_$_NON_CLUSTERED paused.
2021-01-21 22:26:31.476 [SpringContextShutdownHook] INFO  org.quartz.core.QuartzScheduler - Scheduler QuartzScheduler_$_NON_CLUSTERED shutdown complete.
2021-01-21 22:26:31.476 [SpringContextShutdownHook] INFO  org.quartz.ee.servlet.QuartzInitializerListener - Quartz Scheduler successful shutdown.
2021-01-21 22:26:34.824 [restartedMain] INFO  c.example.springbootdemo.SpringbootDemoApplication - Starting SpringbootDemoApplication on youxuehudeiMac.lan with PID 1235 (/Users/youxuehu/IdeaProjects/springboot-demo/target/classes started by youxuehu in /Users/youxuehu/IdeaProjects/springboot-demo)
2021-01-21 22:26:34.829 [restartedMain] INFO  c.example.springbootdemo.SpringbootDemoApplication - No active profile set, falling back to default profiles: default
2021-01-21 22:26:34.956 [restartedMain] INFO  o.s.boot.devtools.restart.ChangeableUrls - The Class-Path manifest attribute in /Users/youxuehu/.m2/repository/org/apache/derby/derby/10.14.2.0/derby-10.14.2.0.jar referenced one or more files that do not exist: file:/Users/youxuehu/.m2/repository/org/apache/derby/derby/10.14.2.0/derbyLocale_cs.jar,file:/Users/youxuehu/.m2/repository/org/apache/derby/derby/10.14.2.0/derbyLocale_de_DE.jar,file:/Users/youxuehu/.m2/repository/org/apache/derby/derby/10.14.2.0/derbyLocale_es.jar,file:/Users/youxuehu/.m2/repository/org/apache/derby/derby/10.14.2.0/derbyLocale_fr.jar,file:/Users/youxuehu/.m2/repository/org/apache/derby/derby/10.14.2.0/derbyLocale_hu.jar,file:/Users/youxuehu/.m2/repository/org/apache/derby/derby/10.14.2.0/derbyLocale_it.jar,file:/Users/youxuehu/.m2/repository/org/apache/derby/derby/10.14.2.0/derbyLocale_ja_JP.jar,file:/Users/youxuehu/.m2/repository/org/apache/derby/derby/10.14.2.0/derbyLocale_ko_KR.jar,file:/Users/youxuehu/.m2/repository/org/apache/derby/derby/10.14.2.0/derbyLocale_pl.jar,file:/Users/youxuehu/.m2/repository/org/apache/derby/derby/10.14.2.0/derbyLocale_pt_BR.jar,file:/Users/youxuehu/.m2/repository/org/apache/derby/derby/10.14.2.0/derbyLocale_ru.jar,file:/Users/youxuehu/.m2/repository/org/apache/derby/derby/10.14.2.0/derbyLocale_zh_CN.jar,file:/Users/youxuehu/.m2/repository/org/apache/derby/derby/10.14.2.0/derbyLocale_zh_TW.jar
2021-01-21 22:26:34.956 [restartedMain] INFO  o.s.boot.devtools.restart.ChangeableUrls - The Class-Path manifest attribute in /Users/youxuehu/.m2/repository/com/sun/xml/bind/jaxb-impl/2.2.3-1/jaxb-impl-2.2.3-1.jar referenced one or more files that do not exist: file:/Users/youxuehu/.m2/repository/com/sun/xml/bind/jaxb-impl/2.2.3-1/jaxb-api.jar,file:/Users/youxuehu/.m2/repository/com/sun/xml/bind/jaxb-impl/2.2.3-1/activation.jar,file:/Users/youxuehu/.m2/repository/com/sun/xml/bind/jaxb-impl/2.2.3-1/jsr173_1.0_api.jar,file:/Users/youxuehu/.m2/repository/com/sun/xml/bind/jaxb-impl/2.2.3-1/jaxb1-impl.jar
2021-01-21 22:26:34.956 [restartedMain] INFO  o.s.boot.devtools.restart.ChangeableUrls - The Class-Path manifest attribute in /Users/youxuehu/.m2/repository/org/glassfish/jaxb/jaxb-runtime/2.3.2/jaxb-runtime-2.3.2.jar referenced one or more files that do not exist: file:/Users/youxuehu/.m2/repository/org/glassfish/jaxb/jaxb-runtime/2.3.2/jakarta.xml.bind-api-2.3.2.jar,file:/Users/youxuehu/.m2/repository/org/glassfish/jaxb/jaxb-runtime/2.3.2/txw2-2.3.2.jar,file:/Users/youxuehu/.m2/repository/org/glassfish/jaxb/jaxb-runtime/2.3.2/istack-commons-runtime-3.0.8.jar,file:/Users/youxuehu/.m2/repository/org/glassfish/jaxb/jaxb-runtime/2.3.2/stax-ex-1.8.1.jar,file:/Users/youxuehu/.m2/repository/org/glassfish/jaxb/jaxb-runtime/2.3.2/FastInfoset-1.2.16.jar,file:/Users/youxuehu/.m2/repository/org/glassfish/jaxb/jaxb-runtime/2.3.2/jakarta.activation-api-1.2.1.jar
